DATE,USDSEK-USDEUR,USDSEK-USDNOK,USDNOK-USDEUR,USDTRY-USDMXN,USDMXN-USDCOP,USDAUD-USDCAD,USDNZD-USDCHF,USDNZD-USDAUD,USDNZD-USDSGD,USDSGD-USDCHF,USDSGD-USDAUD,USDINR-USDMXN,USDINR-USDCOP,USDINR-USDARS,USDCOP-USDKRW,USDCOP-USDCLP,USDCLP-USDINR,USDCLP-USDZAR,USDZAR-USDMXN,USDZAR-USDINR,USDZAR-USDCOP,USDXAU-USDCHF,USDXAU-USDSGD
5/16/12,1.13221,0.02789,1.10432,0.475003,0.072085,0.003453,0.294349,0.2271,0.023971,0.270378,0.203129,0.054292,0.017793,0.206561,0.000301,0.001439,0.016354,0.118183,0.047537,0.101829,0.119622,1538.691351,1538.961729
5/17/12,1.131042,0.028114,1.102928,0.47425,0.071704,0.008023,0.294006,0.2255,0.022678,0.271328,0.202822,0.053904,0.0178,0.206299,0.000306,0.001427,0.016373,0.117994,0.047717,0.101621,0.119421,1573.082694,1573.354022
5/18/12,1.13796,0.027568,1.110392,0.472341,0.071832,0.006118,0.307969,0.2282,0.027991,0.279978,0.200209,0.054007,0.017825,0.205902,0.000304,0.001427,0.016398,0.117955,0.04755,0.101557,0.119382,1591.965831,1592.245809
5/21/12,1.141177,0.02771,1.113467,0.475279,0.07248,0.008699,0.301808,0.2263,0.022574,0.279234,0.203726,0.054857,0.017623,0.205859,0.000308,0.00143,0.016193,0.119602,0.048552,0.103409,0.121032,1592.262992,1592.542226
5/22/12,1.128831,0.027529,1.101302,0.470432,0.071379,0.001088,0.301566,0.2266,0.030591,0.270975,0.196009,0.053874,0.017505,0.205847,0.000313,0.001431,0.016074,0.1181,0.048152,0.102026,0.119531,1567.444034,1567.715009
5/23/12,1.118697,0.027436,1.091261,0.468996,0.070944,0.000819,0.297559,0.2246,0.032656,0.264903,0.191944,0.05363,0.017314,0.205943,0.000311,0.001425,0.015889,0.117289,0.04777,0.1014,0.118714,1560.482441,1560.747344
5/24/12,1.114099,0.026772,1.087327,0.46995,0.070808,0.002495,0.289897,0.2229,0.029501,0.260396,0.193399,0.053383,0.017425,0.205771,0.000304,0.001422,0.016003,0.117675,0.048289,0.101672,0.119097,1558.256703,1558.517099
5/25/12,1.112364,0.026865,1.085499,0.469375,0.070736,0.004266,0.288209,0.2218,0.026275,0.261934,0.195525,0.053223,0.017513,0.20568,0.000298,0.001416,0.016097,0.117003,0.047683,0.100906,0.118419,1571.957791,1572.219725
5/28/12,1.114476,0.02689,1.087586,0.472709,0.071139,0.008542,0.281506,0.2233,0.021247,0.260259,0.202053,0.053566,0.017573,0.205654,0.000305,0.001404,0.016169,0.117901,0.048166,0.101732,0.119305,1572.286594,1572.546853
5/29/12,1.111392,0.027208,1.084184,0.473613,0.071479,0.006422,0.278016,0.2218,0.019228,0.258788,0.202572,0.054069,0.01741,0.205728,0.0003,0.0014,0.01601,0.118329,0.04825,0.102319,0.119729,1554.298984,1554.557772
5/30/12,1.099065,0.026501,1.072564,0.467855,0.070159,0.00038,0.276766,0.2173,0.022936,0.25383,0.194364,0.052923,0.017236,0.205916,0.000303,0.001385,0.015851,0.115267,0.046493,0.099416,0.116652,1561.900134,1562.153964
5/31/12,1.098918,0.025886,1.073032,0.46597,0.069016,0.005158,0.275848,0.2197,0.022336,0.253512,0.197364,0.051741,0.017275,0.205842,0.0003,0.00139,0.015885,0.115393,0.047767,0.099508,0.116783,1559.480452,1559.733964
6/1/12,1.105467,0.02538,1.080087,0.468259,0.069321,0.009485,0.28059,0.2156,0.019135,0.261455,0.196465,0.051877,0.017444,0.205699,0.000303,0.001383,0.016061,0.114685,0.046747,0.098624,0.116068,1622.96491,1623.226365
6/4/12,1.110486,0.025255,1.085231,0.46977,0.069753,0.010706,0.284191,0.2163,0.02038,0.263811,0.19592,0.052338,0.017415,0.205654,0.000296,0.00139,0.016025,0.11572,0.047357,0.099695,0.11711,1617.959309,1618.22312
6/5/12,1.106429,0.024914,1.081515,0.471295,0.069771,0.010902,0.280922,0.2181,0.021263,0.259659,0.196837,0.052358,0.017413,0.205293,0.000289,0.001394,0.016019,0.116747,0.04837,0.100728,0.118141,1616.012978,1616.272637
6/6/12,1.118426,0.025234,1.093192,0.475567,0.070738,0.019559,0.276979,0.2219,0.013698,0.263281,0.208202,0.053237,0.017501,0.204581,0.00029,0.001413,0.016088,0.118331,0.049006,0.102243,0.119744,1618.502221,1618.765502
6/7/12,1.116044,0.025332,1.090712,0.476321,0.070519,0.016543,0.278606,0.2222,0.015701,0.262905,0.206499,0.052884,0.017635,0.204815,0.000289,0.001433,0.016202,0.117392,0.048306,0.10119,0.118825,1588.274194,1588.537099
6/8/12,1.11139,0.024914,1.086476,0.476954,0.07127,0.017511,0.271801,0.2213,0.009002,0.262799,0.212298,0.0538,0.01747,0.204957,0.000288,0.001428,0.016042,0.117233,0.047391,0.101191,0.118661,1592.357899,1592.620698
6/11/12,1.10789,0.025097,1.082793,0.475287,0.070389,0.017126,0.270293,0.2173,0.008324,0.261969,0.208976,0.053008,0.017381,0.204897,0.000295,0.001423,0.015958,0.116088,0.047122,0.10013,0.117511,1595.760607,1596.022576
6/12/12,1.108905,0.025061,1.083844,0.476277,0.070985,0.021621,0.263816,0.2187,0.003014,0.260802,0.215686,0.053632,0.017353,0.204861,0.000291,0.001421,0.015932,0.117058,0.047494,0.101126,0.118479,1608.668984,1608.929786
6/13/12,1.113539,0.024935,1.088604,0.478218,0.070672,0.022809,0.272478,0.2204,0.006241,0.266237,0.214159,0.053275,0.017397,0.204819,0.000295,0.00143,0.015967,0.117074,0.047832,0.101107,0.118504,1616.114522,1616.380759
6/14/12,1.120639,0.025641,1.094998,0.479023,0.071383,0.024501,0.269357,0.2199,9.50E-05,0.269262,0.219805,0.054025,0.017358,0.204623,0.000299,0.001437,0.015921,0.117394,0.047448,0.101473,0.118831,1622.548143,1622.817405
6/15/12,1.120949,0.02496,1.095989,0.479916,0.071278,0.028739,0.264421,0.2194,0.001194,0.265615,0.220594,0.05382,0.017458,0.204386,0.000297,0.001439,0.016019,0.117693,0.047854,0.101674,0.119132,1626.047479,1626.313094
6/18/12,1.115188,0.024692,1.090496,0.479653,0.071756,0.036124,0.25522,0.2205,0.004312,0.259532,0.224812,0.054432,0.017324,0.204468,0.000305,0.001442,0.015882,0.118632,0.048318,0.10275,0.120074,1627.04288,1627.302412
6/19/12,1.124968,0.024733,1.100235,0.482265,0.07251,0.036289,0.258101,0.2206,0.008809,0.26691,0.229409,0.055208,0.017302,0.204232,0.0003,0.001455,0.015847,0.119885,0.04883,0.104038,0.12134,1617.333699,1617.600609
6/20/12,1.126799,0.025677,1.101122,0.484718,0.072379,0.037371,0.261777,0.2232,0.007992,0.269769,0.231192,0.055134,0.017245,0.204289,0.000304,0.001453,0.015792,0.119918,0.048992,0.104126,0.121371,1606.442023,1606.711792
6/21/12,1.111771,0.025143,1.086628,0.481494,0.071255,0.032243,0.257877,0.217,0.004295,0.262172,0.221295,0.054058,0.017197,0.20429,0.000305,0.001428,0.015769,0.117255,0.047428,0.101486,0.118683,1565.325723,1565.587895
6/22/12,1.114314,0.025133,1.089181,0.478917,0.07158,0.030409,0.256192,0.2158,0.007453,0.263645,0.223253,0.054642,0.016938,0.204209,0.000306,0.001429,0.015509,0.117063,0.046912,0.101554,0.118492,1571.383208,1571.646853
6/25/12,1.108805,0.02495,1.083855,0.476984,0.071278,0.029472,0.253824,0.2138,0.006964,0.260788,0.220764,0.054294,0.016984,0.204004,0.000306,0.00141,0.015574,0.115894,0.046026,0.10032,0.117304,1583.338876,1583.599664
6/26/12,1.107577,0.0248,1.082777,0.480485,0.072119,0.029647,0.24905,0.2153,0.008015,0.257065,0.223315,0.055141,0.016978,0.203975,0.000308,0.001411,0.015567,0.116582,0.045874,0.101015,0.117993,1571.81985,1572.076915
6/27/12,1.104912,0.023708,1.081204,0.477536,0.073175,0.032295,0.246506,0.2163,0.008247,0.254753,0.224547,0.05623,0.016945,0.204026,0.000308,0.001419,0.015526,0.116457,0.044701,0.100931,0.117876,1573.151794,1573.406547
6/28/12,1.102572,0.023265,1.079307,0.473755,0.072887,0.036633,0.247862,0.2162,0.007172,0.255034,0.223372,0.055838,0.017049,0.20346,0.000312,0.001409,0.01564,0.117052,0.045574,0.101412,0.118461,1551.643838,1551.898872
6/29/12,1.122241,0.023363,1.098878,0.47816,0.074285,0.040129,0.252996,0.2225,0.010849,0.263845,0.233349,0.056873,0.017412,0.202973,0.000312,0.001435,0.015977,0.12049,0.04764,0.104513,0.121925,1596.395704,1596.659549
7/2/12,1.113237,0.02313,1.090107,0.479231,0.074408,0.041713,0.24364,0.2212,0.014496,0.258136,0.235696,0.056928,0.01748,0.202928,0.000311,0.001436,0.016044,0.120596,0.047624,0.104552,0.122032,1595.96266,1596.220796
7/3/12,1.116502,0.023423,1.093079,0.481563,0.074448,0.040353,0.245959,0.2245,0.01216,0.258119,0.23666,0.056621,0.017827,0.202646,0.000314,0.001457,0.01637,0.121814,0.048823,0.105444,0.123271,1616.400241,1616.65836
7/4/12,1.107982,0.022263,1.085719,0.478467,0.074432,0.040433,0.23927,0.2239,0.013748,0.253018,0.237648,0.056648,0.017784,0.202708,0.000315,0.001447,0.016337,0.120863,0.047878,0.104526,0.12231,1614.60703,1614.860048
7/5/12,1.095639,0.021698,1.073941,0.478248,0.07395,0.042701,0.228066,0.2252,0.012674,0.24074,0.237874,0.056316,0.017634,0.202597,0.000318,0.001455,0.016179,0.120773,0.048278,0.104594,0.122228,1603.548434,1603.789174
7/6/12,1.08665,0.021042,1.065608,0.475317,0.074118,0.040523,0.225527,0.2236,0.01166,0.237187,0.23526,0.056645,0.017473,0.20262,0.000319,0.001446,0.016027,0.119073,0.046401,0.103046,0.120519,1582.826773,1583.06396
7/9/12,1.088581,0.021744,1.066837,0.474212,0.074318,0.039638,0.22882,0.2244,0.00844,0.23726,0.23284,0.056999,0.017319,0.202775,0.000317,0.001463,0.015856,0.119664,0.046809,0.103808,0.121127,1586.62478,1586.86204
7/10/12,1.081803,0.020689,1.061114,0.475554,0.074183,0.041301,0.226096,0.2252,0.005978,0.232074,0.231178,0.056691,0.017492,0.202475,0.000314,0.001468,0.016024,0.119666,0.046951,0.103642,0.121134,1566.129904,1566.361978
7/11/12,1.081018,0.020741,1.060277,0.477487,0.074592,0.044516,0.222764,0.2286,0.005173,0.227937,0.233773,0.057178,0.017414,0.202266,0.000317,0.001472,0.015942,0.119217,0.046097,0.103275,0.120689,1575.360736,1575.588673
7/12/12,1.078057,0.021522,1.056535,0.474819,0.073741,0.032642,0.226757,0.2245,0.001688,0.228445,0.226188,0.056419,0.017322,0.202117,0.00031,0.001466,0.015856,0.118125,0.04585,0.102269,0.119591,1570.713843,1570.942288
7/13/12,1.082691,0.021747,1.060944,0.476909,0.074679,0.036504,0.224092,0.2267,0.005324,0.229416,0.232024,0.057108,0.017571,0.201815,0.000306,0.001475,0.016096,0.118945,0.045741,0.102849,0.12042,1588.580008,1588.809424
7/16/12,1.085287,0.022263,1.063024,0.477205,0.075086,0.039678,0.224068,0.2271,0.006723,0.230791,0.233823,0.057573,0.017513,0.201826,0.00031,0.001479,0.016034,0.119873,0.046266,0.103839,0.121352,1588.378132,1588.608923
7/17/12,1.085747,0.021032,1.064715,0.478047,0.075438,0.043458,0.225337,0.2335,0.004701,0.230038,0.238201,0.057857,0.017581,0.201517,0.000312,0.00148,0.016101,0.120335,0.046377,0.104234,0.121815,1582.386563,1582.616601
7/18/12,1.084193,0.019813,1.06438,0.478976,0.075369,0.046397,0.222304,0.2359,0.005108,0.227412,0.241008,0.057912,0.017457,0.201543,0.000312,0.001488,0.015969,0.120459,0.046578,0.10449,0.121947,1572.427296,1572.654708
7/19/12,1.0836,0.020606,1.062994,0.479166,0.075057,0.050046,0.219195,0.2394,0.005597,0.224792,0.244997,0.057482,0.017575,0.20131,0.000316,0.001498,0.016077,0.12036,0.046801,0.104283,0.121858,1580.517505,1580.742297
7/20/12,1.071662,0.020891,1.050771,0.478197,0.074277,0.050146,0.212446,0.2381,0.003522,0.215968,0.241622,0.056765,0.017512,0.201008,0.000314,0.001483,0.016029,0.118629,0.045835,0.1026,0.120112,1583.517854,1583.733822
7/23/12,1.067466,0.02018,1.047286,0.476036,0.073037,0.044353,0.22158,0.2385,0.00537,0.21621,0.23313,0.05573,0.017307,0.20113,0.000313,0.001471,0.015836,0.11618,0.044614,0.100344,0.117651,1575.74102,1575.95723
7/24/12,1.062823,0.020229,1.042594,0.473981,0.07239,0.043722,0.219718,0.2376,0.007516,0.212202,0.230084,0.055126,0.017264,0.201071,0.000317,0.001466,0.015798,0.115391,0.044467,0.099593,0.116857,1580.175782,1580.387984
7/25/12,1.072258,0.0211,1.051158,0.475385,0.072997,0.045963,0.223248,0.2417,0.007432,0.215816,0.234268,0.055747,0.01725,0.201132,0.000313,0.001478,0.015772,0.117063,0.045544,0.101291,0.118541,1602.837752,1603.053568
7/26/12,1.082773,0.020605,1.062168,0.477052,0.073992,0.049797,0.220804,0.2378,0.002412,0.223216,0.240212,0.056537,0.017455,0.200734,0.000314,0.001501,0.015954,0.119337,0.046846,0.103383,0.120838,1614.827296,1615.050512
7/27/12,1.086565,0.019788,1.066777,0.476343,0.074975,0.051589,0.216046,0.2386,0.008097,0.224143,0.246697,0.057463,0.017512,0.200567,0.000321,0.001509,0.016003,0.120527,0.047061,0.104524,0.122036,1622.174254,1622.398397
7/30/12,1.078659,0.018205,1.060454,0.479706,0.074829,0.051897,0.211821,0.2414,0.006461,0.218282,0.247861,0.057397,0.017432,0.200623,0.000321,0.001514,0.015918,0.11986,0.046545,0.103942,0.121374,1620.939279,1621.157561
7/31/12,1.083315,0.018656,1.064659,0.482017,0.074466,0.05339,0.21547,0.2416,0.005423,0.220893,0.247023,0.057056,0.01741,0.200135,0.000327,0.001515,0.015895,0.119011,0.04606,0.103116,0.120526,1613.55583,1613.776723
8/1/12,1.075523,0.018498,1.057025,0.478294,0.074152,0.051669,0.209897,0.2386,0.005961,0.215858,0.244561,0.056685,0.017467,0.200342,0.000328,0.001508,0.015959,0.117705,0.045061,0.101746,0.119213,1598.562603,1598.778461
8/2/12,1.071129,0.018459,1.05267,0.480213,0.074321,0.053846,0.204102,0.2363,0.009367,0.213469,0.245667,0.05697,0.017351,0.200145,0.000325,0.001506,0.015845,0.11773,0.044915,0.101885,0.119236,1587.035698,1587.249167
8/3/12,1.089586,0.018135,1.071451,0.486044,0.075573,0.058198,0.211922,0.238,0.013747,0.225669,0.251747,0.058197,0.017376,0.199995,0.000321,0.001518,0.015858,0.120638,0.046583,0.10478,0.122156,1602.519178,1602.744847
8/6/12,1.091115,0.018795,1.07232,0.487139,0.075207,0.0571,0.212205,0.2369,0.014198,0.226403,0.251098,0.057755,0.017452,0.199759,0.000327,0.001534,0.015918,0.120393,0.04672,0.104475,0.121927,1609.647795,1609.874198
8/7/12,1.09123,0.0202,1.07103,0.484167,0.075027,0.052391,0.216098,0.2394,0.010977,0.227075,0.250377,0.057428,0.017599,0.19945,0.000326,0.001533,0.016066,0.120408,0.046914,0.104342,0.121941,1611.317902,1611.544977
8/8/12,1.086934,0.020528,1.066406,0.485472,0.075513,0.051266,0.213642,0.2413,0.012845,0.226487,0.254145,0.058027,0.017486,0.199492,0.000326,0.001539,0.015947,0.121631,0.047657,0.105684,0.12317,1611.520558,1611.747045
8/9/12,1.081058,0.019491,1.061567,0.484375,0.075856,0.04902,0.21269,0.2461,0.008558,0.221248,0.254658,0.05833,0.017526,0.199377,0.00033,0.001546,0.01598,0.121596,0.047286,0.105616,0.123142,1616.15541,1616.376658
8/10/12,1.078693,0.018858,1.059835,0.484671,0.075875,0.04872,0.210032,0.2444,0.009571,0.219603,0.253971,0.058345,0.01753,0.199218,0.000327,0.001529,0.016001,0.121498,0.047152,0.105497,0.123027,1619.126668,1619.346271
8/13/12,1.084191,0.019313,1.064878,0.481336,0.07549,0.044245,0.217599,0.2425,0.006503,0.224102,0.249003,0.057978,0.017512,0.19911,0.000327,0.001518,0.015994,0.120632,0.04666,0.104638,0.12215,1608.723201,1608.947303
8/14/12,1.08294,0.019133,1.063807,0.478636,0.075317,0.04114,0.220451,0.2435,0.003218,0.223669,0.246718,0.057906,0.017411,0.199128,0.00033,0.001516,0.015895,0.119937,0.046136,0.104042,0.121453,1598.024149,1598.247818
8/15/12,1.079273,0.018428,1.060845,0.47982,0.075587,0.039786,0.216232,0.2434,0.006972,0.223204,0.250372,0.058171,0.017416,0.199001,0.000333,0.001521,0.015895,0.119278,0.045212,0.103383,0.120799,1602.076668,1602.299872
8/16/12,1.086195,0.018772,1.067423,0.481389,0.07535,0.037518,0.218201,0.2406,0.010308,0.228509,0.250908,0.057971,0.017379,0.19893,0.000332,0.001519,0.01586,0.119637,0.045806,0.103777,0.121156,1614.101299,1614.329808
8/17/12,1.083448,0.019101,1.064347,0.479258,0.075655,0.031184,0.219199,0.2344,0.009897,0.229096,0.244297,0.058266,0.017389,0.198746,0.000332,0.001519,0.01587,0.118164,0.044028,0.102294,0.119683,1615.373201,1615.602297
8/20/12,1.084807,0.019117,1.06569,0.478268,0.075753,0.032664,0.219149,0.2358,0.010643,0.229792,0.246443,0.058363,0.01739,0.198746,0.000332,0.001514,0.015876,0.117914,0.043675,0.102038,0.119428,1619.472251,1619.702043
8/21/12,1.097093,0.019841,1.077252,0.481211,0.075527,0.037782,0.227429,0.2376,0.011484,0.238913,0.249084,0.058084,0.017443,0.198573,0.000333,0.001521,0.015922,0.118898,0.044892,0.102976,0.120419,1636.761471,1637.000384
8/22/12,1.102223,0.01996,1.082263,0.481143,0.075936,0.041825,0.229188,0.2365,0.012525,0.241713,0.249025,0.058467,0.017469,0.198593,0.000328,0.001524,0.015945,0.11932,0.044908,0.103375,0.120844,1653.456812,1653.698525
8/23/12,1.104742,0.019898,1.084844,0.481527,0.075427,0.037963,0.233435,0.2314,0.011161,0.244596,0.242561,0.057882,0.017545,0.198521,0.000331,0.001529,0.016016,0.118206,0.044308,0.10219,0.119735,1669.483865,1669.728461
8/24/12,1.099809,0.020118,1.079691,0.480416,0.075361,0.03254,0.230792,0.2291,0.011584,0.242376,0.240684,0.057892,0.017469,0.198173,0.000331,0.001528,0.015941,0.116964,0.043131,0.101023,0.118492,1669.458008,1669.700384
8/27/12,1.098346,0.019717,1.078629,0.478681,0.075279,0.027513,0.231991,0.2282,0.010169,0.24216,0.238369,0.05787,0.017409,0.198096,0.000333,0.001531,0.015878,0.116338,0.04259,0.10046,0.117869,1662.929309,1663.171469
8/28/12,1.105226,0.020261,1.084965,0.476579,0.075269,0.025759,0.241644,0.2331,0.006452,0.248096,0.239552,0.057855,0.017414,0.197961,0.000333,0.001538,0.015876,0.116818,0.043087,0.100942,0.118356,1665.703756,1665.951852
8/29/12,1.102922,0.02172,1.081202,0.47377,0.074592,0.024486,0.242797,0.2347,0.002925,0.245722,0.237625,0.05716,0.017432,0.198056,0.000336,0.001535,0.015897,0.116866,0.043809,0.100969,0.118401,1655.456703,1655.702425
8/30/12,1.101105,0.022388,1.078717,0.472486,0.074373,0.021343,0.243241,0.2308,0.000112,0.243129,0.230688,0.056944,0.017429,0.197924,0.000336,0.001532,0.015897,0.115902,0.043061,0.100005,0.117434,1654.558659,1654.801788
8/31/12,1.106982,0.02157,1.085412,0.474276,0.075261,0.01831,0.24383,0.2288,0.001733,0.245563,0.230533,0.0578,0.017461,0.197578,0.000333,0.001533,0.015928,0.116967,0.043239,0.101039,0.1185,1690.80277,1691.048333
9/3/12,1.109787,0.022571,1.087216,0.473919,0.075285,0.010195,0.250948,0.227,0.005355,0.245593,0.221645,0.057827,0.017458,0.197566,0.000335,0.001533,0.015925,0.117152,0.0434,0.101227,0.118685,1691.281452,1691.527045
9/4/12,1.107722,0.023462,1.08426,0.473145,0.075335,0.008198,0.251635,0.228,0.007425,0.24421,0.220575,0.057917,0.017418,0.197139,0.000334,0.001529,0.015889,0.116765,0.042959,0.100876,0.118294,1694.833865,1695.078075
9/5/12,1.111498,0.022916,1.088582,0.4736,0.07569,0.009709,0.251653,0.2246,0.00671,0.244943,0.21789,0.058358,0.017332,0.197104,0.000327,0.001526,0.015806,0.11671,0.042546,0.100904,0.118236,1691.883647,1692.12859
9/6/12,1.114875,0.022739,1.092136,0.475987,0.076036,0.010795,0.247158,0.2269,0.003199,0.243959,0.223701,0.058621,0.017415,0.196876,0.000327,0.001546,0.015869,0.118316,0.043826,0.102447,0.119862,1699.281342,1699.525301
9/7/12,1.13,0.02321,1.10679,0.479477,0.076481,0.016632,0.246373,0.226,0.003308,0.249681,0.229308,0.058985,0.017496,0.19654,0.000329,0.001546,0.01595,0.120284,0.045349,0.104334,0.12183,1734.791127,1735.040808
9/10/12,1.125159,0.021981,1.103178,0.478266,0.075871,0.010587,0.247947,0.2247,0.000327,0.248274,0.225027,0.058391,0.01748,0.196533,0.000329,0.001549,0.015931,0.119991,0.045669,0.10406,0.12154,1725.003253,1725.251527
9/11/12,1.134191,0.022067,1.112124,0.477141,0.076441,0.015651,0.247676,0.226,0.004061,0.251737,0.230061,0.05893,0.017511,0.196501,0.000329,0.001551,0.01596,0.120126,0.045236,0.104166,0.121677,1730.814924,1731.066661
9/12/12,1.137726,0.021978,1.115748,0.476381,0.076284,0.02222,0.246208,0.2258,0.007461,0.253669,0.233261,0.058733,0.017551,0.196426,0.000333,0.001551,0.016,0.117876,0.043143,0.101876,0.119427,1729.682992,1729.936661
9/13/12,1.146921,0.022707,1.124214,0.477438,0.077468,0.022175,0.238176,0.2237,0.014673,0.252849,0.238373,0.059979,0.017489,0.196339,0.000329,0.001558,0.015931,0.119272,0.043362,0.103341,0.12083,1766.050824,1766.303673
9/14/12,1.160426,0.023352,1.137074,0.477928,0.078091,0.025658,0.250098,0.2261,0.009462,0.25956,0.235562,0.060234,0.017857,0.19565,0.000338,0.001568,0.016289,0.119739,0.043216,0.10345,0.121307,1769.420902,1769.680462
9/17/12,1.15959,0.023316,1.136274,0.47778,0.077745,0.021749,0.251967,0.2214,0.009407,0.261374,0.230807,0.059785,0.01796,0.195443,0.00034,0.001565,0.016395,0.118864,0.042684,0.102469,0.120429,1760.171833,1760.433207
9/18/12,1.151956,0.022321,1.129635,0.478397,0.077591,0.019217,0.24969,0.2185,0.01114,0.26083,0.22964,0.059628,0.017963,0.195315,0.000337,0.001562,0.016401,0.120139,0.04411,0.103738,0.121701,1770.23311,1770.49394
9/19/12,1.15129,0.021746,1.129544,0.479646,0.077211,0.021833,0.2517,0.2213,0.00984,0.26154,0.23114,0.059248,0.017963,0.19511,0.00034,0.001567,0.016396,0.118756,0.043112,0.10236,0.120323,1769.2216,1769.48314
9/20/12,1.143517,0.020979,1.122538,0.478288,0.077205,0.019954,0.242482,0.2145,0.01204,0.254522,0.22654,0.059375,0.01783,0.19522,0.000333,0.001569,0.016261,0.118256,0.04262,0.101995,0.119825,1767.458418,1767.71294
9/21/12,1.145605,0.021824,1.123781,0.47955,0.077214,0.02163,0.243056,0.2167,0.01264,0.255696,0.22934,0.059066,0.018148,0.194743,0.000337,0.001557,0.016591,0.118689,0.043032,0.102098,0.120246,1772.027844,1772.28354
9/24/12,1.140649,0.021604,1.119045,0.478637,0.076889,0.020736,0.245704,0.2196,0.008435,0.254139,0.228035,0.058744,0.018145,0.194747,0.000337,0.001546,0.016599,0.119239,0.043896,0.10264,0.120785,1763.331396,1763.585535
9/25/12,1.1377,0.022156,1.115544,0.480195,0.077191,0.019216,0.244953,0.2174,0.007798,0.252751,0.225198,0.059012,0.018179,0.194539,0.000337,0.001571,0.016608,0.119352,0.043732,0.102744,0.120923,1759.573447,1759.826198
9/26/12,1.13558,0.022178,1.113402,0.480304,0.077145,0.022387,0.240196,0.2129,0.01238,0.252576,0.22528,0.059017,0.018128,0.194577,0.000336,0.001569,0.016559,0.119317,0.043741,0.102758,0.120886,1751.685604,1751.93818
9/27/12,1.138086,0.021914,1.116172,0.481228,0.077406,0.024416,0.235394,0.2127,0.016172,0.251566,0.228872,0.059103,0.018303,0.194306,0.00034,0.001566,0.016737,0.119339,0.043499,0.102602,0.120905,1776.313106,1776.564672
9/28/12,1.133677,0.022346,1.111331,0.478713,0.077215,0.02123,0.233956,0.2077,0.01537,0.249326,0.22307,0.058852,0.018363,0.194002,0.000345,0.001552,0.016811,0.118163,0.0425,0.101352,0.119715,1771.185944,1771.43527
10/1/12,1.13714,0.022793,1.114347,0.480112,0.0774,0.018081,0.238271,0.2085,0.014063,0.252334,0.222563,0.058869,0.018531,0.193748,0.000342,0.00156,0.016971,0.117181,0.041341,0.10021,0.118741,1774.364129,1774.616463
10/2/12,1.140671,0.023907,1.116764,0.480253,0.077227,0.010543,0.240534,0.1992,0.014888,0.255422,0.214088,0.058697,0.01853,0.193703,0.000343,0.001557,0.016973,0.117451,0.041781,0.100478,0.119008,1773.501966,1773.757388
10/3/12,1.140925,0.024072,1.116853,0.476024,0.077468,0.009044,0.246017,0.2022,0.007514,0.253531,0.209714,0.058853,0.018615,0.193483,0.000342,0.001556,0.017059,0.116464,0.040552,0.099405,0.11802,1776.814583,1777.068114
10/4/12,1.150379,0.024153,1.126226,0.477659,0.077834,0.004108,0.252776,0.2023,0.007733,0.260509,0.210033,0.059065,0.018769,0.193273,0.000341,0.001559,0.01721,0.115247,0.038972,0.098037,0.116806,1789.075424,1789.335933
10/5/12,1.153116,0.024682,1.128434,0.475614,0.0776,0.003168,0.258079,0.2007,0.004661,0.26274,0.205361,0.058872,0.018728,0.193074,0.000343,0.001555,0.017173,0.111792,0.035747,0.094619,0.113347,1779.623921,1779.886661
10/8/12,1.146175,0.024316,1.121859,0.474143,0.077541,0.004646,0.252052,0.1997,0.00616,0.258212,0.20586,0.059104,0.018437,0.193364,0.000341,0.00155,0.016887,0.110343,0.034352,0.093456,0.111893,1773.478648,1773.73686
10/9/12,1.139168,0.025182,1.113986,0.470401,0.077108,0.001681,0.245703,0.2026,0.00542,0.251123,0.20802,0.058702,0.018406,0.193294,0.000344,0.001549,0.016857,0.112117,0.036558,0.09526,0.113666,1763.136397,1763.38752
10/10/12,1.13826,0.025055,1.113205,0.472907,0.076501,0.004863,0.248323,0.2071,0.003622,0.251945,0.210722,0.05821,0.018291,0.193301,0.000341,0.001547,0.016744,0.112244,0.03729,0.0955,0.113791,1761.225377,1761.477322
10/11/12,1.143593,0.025955,1.117638,0.475869,0.076887,0.004532,0.252119,0.209,0.002935,0.255054,0.211935,0.058462,0.018425,0.193288,0.000341,0.001558,0.016867,0.113326,0.037997,0.096459,0.114884,1766.110481,1766.365535
10/12/12,1.145791,0.025828,1.119963,0.475692,0.077155,0.0031,0.254737,0.2068,0.001697,0.25304,0.205103,0.058779,0.018376,0.193157,0.000344,0.001561,0.016815,0.112437,0.036843,0.095622,0.113998,1752.958763,1753.211803
10/15/12,1.144761,0.024986,1.119775,0.474291,0.077548,0.00562,0.253196,0.2068,3.50E-05,0.253231,0.206835,0.059241,0.018307,0.19271,0.000345,0.001562,0.016745,0.111526,0.03554,0.094781,0.113088,1736.328304,1736.581535
10/16/12,1.154096,0.025387,1.128709,0.47668,0.077364,0.013918,0.265697,0.2134,0.005841,0.259856,0.207559,0.059011,0.018353,0.19336,0.000347,0.00156,0.016793,0.112874,0.03707,0.096081,0.114434,1746.390203,1746.650059
10/17/12,1.160132,0.025666,1.134466,0.477787,0.077645,0.015701,0.262346,0.2164,0.000266,0.26208,0.216134,0.05929,0.018355,0.192443,0.000349,0.001562,0.016793,0.114118,0.038035,0.097325,0.11568,1749.065754,1749.327834
